Zimmer,Quadratmet,Preis,Adresse,PLZ,Ort,Preis_pro_,Adresse_PL,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id,identifier,REG_NAME,DOC_TITLE,DOC_LINK,LAST_MODI,VALID_FROM,VALID_UNTI,typ_code,typ_name_de,typ_name_fr,typ_name_it,TYPE_2,OID,origin,exposuregroup_oid,LEVEL_DB,exposuretype_oid,register_oid,language_oid,editor_oid,description_de,description_fr,description_it,description_en,latest_user,remark,aerodrome_oid,typ_oid,typ_description_de,typ_description_fr,typ_description_it,typ_description_en,typ_sortseq,typ_active,pub_oid,pub_publicationdate,typ_pub_oid,legalstatus_oid,n,distance,feature_x,feature_y,nearest_x,nearest_y
"3.5","52","2370",Roemerstr. 128,"8404",Winterthur,"45.57692308","Roemerstr. 128, 8404",Zurich,Switzerland,"0","195192378","128, Römerstrasse, Talacker, Oberwinterthur, Winterthur, Bezirk Winterthur, Zürich, 8404, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.505880649999995,8.752474228404466","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.051243551617276,8.75247422840447,47.50588065,8.72246270365548,47.4643450030856
"3.5","130","4390",Giessenplatz 6,"8600",Duebendorf,"33.76923077","Giessenplatz 6, 8600",Zurich,Switzerland,"0","10079952804","6, Giessenplatz, Huebwisen, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4003375,8.6130736","88",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016542,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"55",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.00103214702658582,8.6130736,47.4003375,8.61293196864422,47.401359883511
"3.5","130","5130",Trichtenhausenstrasse 86,"8053",Zuerich,"39.46153846","Trichtenhausenstrasse 86, 8053",Zurich,Switzerland,"0","1063152188","86, Trichtenhausenstrasse, Witikon, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8053, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3552926,8.598900453135311","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0167154469978509,8.59890045313531,47.3552926,8.60759159904023,47.3695709105162
"3.5","160","6360",Schaffhauserstrasse 91,"8152",Opfikon,"39.75","Schaffhauserstrasse 91, 8152",Zurich,Switzerland,"0","454887244","Schaffhauserstrasse, Glattbrugg, Opfikon, Bezirk Bülach, Zürich, 8152, Schweiz/Suisse/Svizzera/Svizra",highway,primary,"47.4373906,8.5699182","77",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016504,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"66",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.000153321449975696,8.5699182,47.4373906,8.57004460684463,47.4374773685234
"3.5","140","2730",Muellerwis 19,"8606",Greifensee,"19.5","Muellerwis 19, 8606",Zurich,Switzerland,"0","241909388","19, Müllerwis, Greifensee, Bezirk Uster, Zürich, 8606, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.370543100000006,8.681593305598875","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0490958239379279,8.68159330559888,47.3705431,8.65524299932693,47.4119684700951
"2.5","57","3310",Farmanstr. 61,"8152",Glattpark (Opfikon),"58.07017544","Farmanstr. 61, 8152",Zurich,Switzerland,"0","6654828071","61, Farman-Strasse, Glattpark, Glattbrugg, Opfikon, Bezirk Bülach, Zürich, 8152, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4228416,8.5645493","71",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016491,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"62",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.000168974208124769,8.5645493,47.4228416,8.56445217196184,47.4227033305991
"3.5","200","4160",Nidermattweg 7,"8192",Glattfelden,"20.8","Nidermattweg 7, 8192",Zurich,Switzerland,"0","217924142","7, Nidermattweg, Glattfelden, Bezirk Bülach, Zürich, 8192, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.561287199999995,8.495215500000004","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0166601628709317,8.4952155,47.5612872,8.48853023183663,47.5460271798011
"3.5","130","3960",Alte Landstrasse 14,"8800",Thalwil,"30.46153846","Alte Landstrasse 14, 8800",Zurich,Switzerland,"0","85598026","14, Alte Landstrasse, Mettli, Thalwil, Bezirk Horgen, Zürich, 8800, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.2818388,8.57359305","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0940894497404943,8.57359305,47.2818388,8.60759159904023,47.3695709105162
"2.5","120","3820",Laendischstr. 107,"8706",Feldmeilen,"31.83333333","Laendischstr. 107, 8706",Zurich,Switzerland,"0","125909247","107, Ländischstrasse, Feldmeilen, Meilen, Bezirk Meilen, Zürich, 8706, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.275905699999996,8.627314426991871","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0957191809589731,8.62731442699187,47.2759057,8.60759159904023,47.3695709105162
"3.5","40","3200",Hinterbergstrasse 57,"8044",Zuerich,"80","Hinterbergstrasse 57, 8044",Zurich,Switzerland,"0","1706049682","57, Hinterbergstrasse, Fluntern, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8044, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3820147,8.5568787","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.024508091201474,8.5568787,47.3820147,8.57028349069729,47.4025319639672
"2.5","49","2520",Chilegass 2,"8484",Weisslingen,"51.42857143","Chilegass 2, 8484",Zurich,Switzerland,"0","8262113794","2, Chilegass, Theilingen, Weisslingen, Bezirk Pfäffikon, Zürich, 8484, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4325843,8.7634219","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0253494934318848,8.7634219,47.4325843,8.74144262972625,47.4452139672754
"3.5","34","2220",In der Sagi 5,"8172",Niederglatt ZH,"65.29411765","In der Sagi 5, 8172",Zurich,Switzerland,"0","810215719","In der Sagi, Nöschikon, Niederglatt, Bezirk Dielsdorf, Zürich, 8172, Schweiz/Suisse/Svizzera/Svizra",highway,service,"47.492333,8.5043601","88",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016542,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"55",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.000756825082616137,8.5043601,47.492333,8.50380516544534,47.4918183818447
"2.5","120","3300",Schaffhauserstr. 55,"8180",Buelach,"27.5","Schaffhauserstr. 55, 8180",Zurich,Switzerland,"0","5347997425","Activ Fitness Bülach, 55, Schaffhauserstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",leisure,fitness_centre,"47.5213478,8.5416279","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0157071569187839,8.5416279,47.5213478,8.53003324775551,47.510751630041
"2.5","50","2390",Lindenhof 7,"8604",Volketswil,"47.8","Lindenhof 7, 8604",Zurich,Switzerland,"0","57722666","7, Lindenhof, Hegnau, Volketswil, Bezirk Uster, Zürich, 8604, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3866915,8.66068505","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0245430192772215,8.66068505,47.3866915,8.64932293535883,47.4084460890819
"3.5","150","5510",Kaeferholzstrasse 58,"8057",Zuerich,"36.73333333","Kaeferholzstrasse 58, 8057",Zurich,Switzerland,"0","531300668","58, Käferholzstrasse, Unterstrass, Kreis 6, Zürich, Bezirk Zürich, Zürich, 8057, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4026214,8.531775372016462","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.022611494435899,8.53177537201646,47.4026214,8.54526125690756,47.4207710718794
"1","33","1650",Schaffhauserstr. 411,"8050",Zuerich,"50","Schaffhauserstr. 411, 8050",Zurich,Switzerland,"0","835688834","411, Schaffhauserstrasse, Seebach, Kreis 11, Zürich, Bezirk Zürich, Zürich, 8050, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4147115,8.5453852","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.00476970141633373,8.5453852,47.4147115,8.54830310040053,47.4184845503381
"2","63","5160",Breitingerstrasse 27,"8002",Zuerich,"81.9047619","Breitingerstrasse 27, 8002",Zurich,Switzerland,"0","96879603","27, Breitingerstrasse, Enge, Kreis 2, Zürich, Bezirk Zürich, Zürich, 8002, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.362086649999995,8.53234160594357","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0547972328941625,8.53234160594357,47.36208665,8.56372470642018,47.4070069988113
"2.5","220","6260",Albulastrasse 60,"8048",Zuerich,"28.45454545","Albulastrasse 60, 8048",Zurich,Switzerland,"0","48609408","60, Albulastrasse, Altstetten, Kreis 9, Zürich, Bezirk Zürich, Zürich, 8048, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.3890193,8.49210791377181","147",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0293637023876,8.49210791377181,47.3890193,8.48523000952544,47.4175661290899
"3.5","52","3580",Alte Landstrasse 137,"8804",Au ZH,"68.84615385","Alte Landstrasse 137, 8804",Zurich,Switzerland,"0","17503282","Alte Landstrasse, Halbinsel Au, Au, Wädenswil, Bezirk Horgen, Zürich, 8820, Schweiz/Suisse/Svizzera/Svizra",highway,residential,"47.2435574,8.6511009","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.13331340556233,8.6511009,47.2435574,8.60759159904023,47.3695709105162
"3.5","59","2610",Leimgrubstr. 3,"8340",Hinwil,"44.23728814","Leimgrubstr. 3, 8340",Zurich,Switzerland,"0","252153018","3, Leimgrubstrasse, Hueb, Hadlikon, Hinwil, Bezirk Hinwil, Zürich, 8340, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.298384150000004,8.847243369795232","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.180722849297109,8.84724336979523,47.29838415,8.73932313525778,47.4433461147889
"3.5","140","4790",Forchstrasse 261,"8032",Zuerich,"34.21428571","Forchstrasse 261, 8032",Zurich,Switzerland,"0","2642419686","BitcoinKiosk, 261, Forchstrasse, Hirslanden, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8032, Schweiz/Suisse/Svizzera/Svizra",amenity,atm,"47.3584181,8.5717558","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.0338213194785962,8.5717558,47.3584181,8.59618711794775,47.3818059676798
"2","150","5840",Forsterstrasse 67,"8044",Zuerich,"38.93333333","Forsterstrasse 67, 8044",Zurich,Switzerland,"0","106548924","67, Forsterstrasse, Fluntern, Kreis 7, Zürich, Bezirk Zürich, Zürich, 8044, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.38137005,8.559840808579466","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.023499569606626,8.55984080857947,47.38137005,8.57198366036322,47.4014892180309
"2","42","2170",Erlenweg 14,"8634",Hombrechtikon,"51.66666667","Erlenweg 14, 8634",Zurich,Switzerland,"0","4779283832","14, Erlenweg, Feldbach, Hombrechtikon, Bezirk Meilen, Zürich, 8634, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.2509244,8.7765973","148",ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,ch20bn9n00016898,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,ch20bn9n00016101,"53",ch20bn9n00000042,ch20bn9n00015996,ch20bn9n00000034,ch20bn9n00000040,,,,,ems,,ch20bn9n00014551,ch20bn9n00000042,,,,,"2",t,ch20bn9n00065030,"20211201",ch20bn9n00065030,ch20bn9n00000027,"1",0.195998672647334,8.7765973,47.2509244,8.73932313525778,47.4433461147889
