ID,Zimmer,Quadratmet,Preis,PLZ,Adresse,City,Canton,Country,result_num,osm_id,display_na,category,type,latlong,id_2,identifier,REG_NAME,DOC_TITLE,DOC_LINK,LAST_MODI,VALID_FROM,VALID_UNTI,typ_code,typ_name_d,typ_name_f,typ_name_i,TYPE_2,origin,LEVEL_DB,descriptio,descript_1,descript_2,descript_3,remark,n,distance,feature_x,feature_y,nearest_x,nearest_y
"218","1.5","120","4670",,,,Zurich,Switzerland,"0","1682248","Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra",boundary,administrative,"47.3744489,8.5410422",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.039680261546867,8.541042200000000,47.374448899999997,8.563767610924828,47.406977024057888
"219","1.5","190","9220","8600",Sonnentalstrasse 13,Duebendorf,Zurich,Switzerland,"0","11646209762","13, Sonnentalstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3968744,8.6019996",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001404056569566,8.601999599999999,47.396874400000002,8.602616563010193,47.395613157955587
"220","1.5","190","9220","8600",Sonnentalstrasse 13,Duebendorf,Zurich,Switzerland,"0","11646209762","13, Sonnentalstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3968744,8.6019996",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001404056569566,8.601999599999999,47.396874400000002,8.602616563010193,47.395613157955587
"221","1","11","1820","8600",Birchlenstrasse 23b,Duebendorf,Zurich,Switzerland,"0","44117201","23b, Birchlenstrasse, Birchlen, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.398595,8.613600693720713",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.000393770281960,8.613600693720715,47.398595000000000,8.613516018654652,47.398979558406673
"222","1.5","15","3090","8600",Birchlenstrasse 44,Duebendorf,Zurich,Switzerland,"0","53037779","44, Birchlenstrasse, Ringwiesen, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39886905,8.609435750000006",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.000790403647412,8.609435750000006,47.398869050000002,8.609615946095076,47.398099460958264
"223","1.5","12","4350","8600",Am Stadtrand 56,Duebendorf,Zurich,Switzerland,"0","8059840910","grepery, 56, Am Stadtrand, Hochbord, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.3991366,8.5999925",88,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"55",,,,,,"1",0.000490994819514,8.599992500000003,47.399136599999999,8.600196785094044,47.398690120982415
"224","1.5","15","4180","8600",Sonnentalstrasse 13,Duebendorf,Zurich,Switzerland,"0","11646209762","13, Sonnentalstrasse, Sonnental, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.3968744,8.6019996",129,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"54",,,,,,"1",0.001404056569566,8.601999599999999,47.396874400000002,8.602616563010193,47.395613157955587
"225","2.5","7","2980","8600",Am Stadtrand 56,Duebendorf,Zurich,Switzerland,"0","8059840910","grepery, 56, Am Stadtrand, Hochbord, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",amenity,restaurant,"47.3991366,8.5999925",88,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"55",,,,,,"1",0.000490994819514,8.599992500000003,47.399136599999999,8.600196785094044,47.398690120982415
"226","1.5","16","2640","8600",Sonnenbergstrasse 32,Duebendorf,Zurich,Switzerland,"0","4578879198","32, Sonnenbergstrasse, Sunnenberg, Hermikon, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.393763,8.6320228",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.006801251754580,8.632022800000000,47.393763000000000,8.629894833578174,47.400222782065732
"227","1.5","16","2760","8600",Alpenstrasse 56A,Duebendorf,Zurich,Switzerland,"0","238496923","56a, Alpenstrasse, Chriesmatt, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.404063300000004,8.627898853291978",88,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"55",,,,,,"1",0.000459974090292,8.627898853291978,47.404063300000011,8.627767765459113,47.404504199244521
"228","1","11","3930","8600",Sonnentalstrasse,Duebendorf,Zurich,Switzerland,"0","426662878","Sonnentalstrasse, Hochbord, Stettbach, Dübendorf, Bezirk Uster, Zürich, 8301, Schweiz/Suisse/Svizzera/Svizra",highway,unclassified,"47.3977602,8.6003388",88,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"55",,,,,,"1",0.000904697396839,8.600338799999999,47.397760200000000,8.599962388303890,47.398582873455801
"229","1","14","3510","8600",Glaernischstrasse 24,Duebendorf,Zurich,Switzerland,"0","172604408","24, Glärnischstrasse, Flugfeld, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39714985,8.629171692642629",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.002705733763314,8.629171692642631,47.397149849999998,8.628430985979302,47.399752223692779
"230","1","11","2610","8600",Glaernischstrasse 20,Duebendorf,Zurich,Switzerland,"0","172604423","20, Glärnischstrasse, Flugfeld, Wil, Dübendorf, Bezirk Uster, Zürich, 8600, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.39741895,8.6288082",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.002347405757677,8.628808200000000,47.397418950000002,8.628165587223451,47.399676683954787
"231","1.5","18","3310","8305",In Lampitzaeckern 45,Dietlikon,Zurich,Switzerland,"0","183420570","45, In Lampitzäckern, Dietlikon, Bezirk Bülach, Zürich, 8305, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4142652,8.61508248201484",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.002358871437451,8.615082482014840,47.414265200000003,8.612933449187476,47.413292609456491
"232","1.5","18","3230","8305",In Lampitzaeckern 43,Dietlikon,Zurich,Switzerland,"0","183420580","43, In Lampitzäckern, Dietlikon, Bezirk Bülach, Zürich, 8305, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.4145002,8.615342770817966",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.002692898950663,8.615342770817966,47.414500199999999,8.612889424631366,47.413389885969117
"233","1.5","130","5350",,,,Zurich,Switzerland,"0","1682248","Zürich, Bezirk Zürich, Zürich, Schweiz/Suisse/Svizzera/Svizra",boundary,administrative,"47.3744489,8.5410422",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.039680261546867,8.541042200000000,47.374448899999997,8.563767610924828,47.406977024057888
"234","1.5","490","11070","8305",Riedmuehlestrasse 10,Dietlikon,Zurich,Switzerland,"0","144718192","10, Riedmühlestrasse, Dietlikon, Bezirk Bülach, Zürich, 8305, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.42626715,8.62020168682956",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.003116984875564,8.620201686829560,47.426267150000001,8.618077527055204,47.428548276907357
"236","1",,"2210","8305",Eichelwiesenstrasse 27,Dietlikon,Zurich,Switzerland,"0","183423033","27, Eichelwiesenstrasse, Dietlikon, Bezirk Bülach, Zürich, 8305, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.417365849999996,8.619309486325971",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.005521103169944,8.619309486325973,47.417365849999989,8.614346671068793,47.419785156705707
"238","1.5",,"2290","8305",Bassersdorferstrasse 3,Dietlikon,Zurich,Switzerland,"0","183766531","3, Bassersdorferstrasse, Dietlikon, Bezirk Bülach, Zürich, 8305, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.427563199999994,8.61889398018254",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.001277312046382,8.618893980182539,47.427563199999994,8.618023518830769,47.428497985054918
"239","2",,"980","8305",Alte Duebendorferstrasse 18,Dietlikon,Zurich,Switzerland,"0","183421880","18, Alte Dübendorferstrasse, Dietlikon, Bezirk Bülach, Zürich, 8305, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.414522399999996,8.620460350000002",104,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"56",,,,,,"1",0.005496684253766,8.620460350000002,47.414522399999989,8.625385428818610,47.416963124567843
"240","1.5","19","2580","8305",Loorenstrasse 15,Dietlikon,Zurich,Switzerland,"0","9556768885","15, Loorenstrasse, Dietlikon, Bezirk Bülach, Zürich, 8305, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.4253241,8.6133215",110,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"57",,,,,,"1",0.001574581610176,8.613321500000000,47.425324099999997,8.614738221699451,47.424636926897051
"241","1.5","18","2760","8180",Gussstrasse 48,Buelach,Zurich,Switzerland,"0","755744676","48, Gussstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,apartments,"47.5253753,8.536845072764647",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.014876097752698,8.536845072764647,47.525375300000000,8.525750535208751,47.515465228316678
"242","1.5","11","2120","8180",Bahnhofstrasse 50,Buelach,Zurich,Switzerland,"0","42878834","50, Bahnhofstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.52232825,8.539176374434014",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.014549369808510,8.539176374434014,47.522328250000001,8.528353644590204,47.512604429734658
"243","1.5","150","3040","8180",Kopfgasse 1,Buelach,Zurich,Switzerland,"0","611124242","Old Harry‘s Pub, 1, Kopfgasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",amenity,pub,"47.518721,8.541236",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.013648769140882,8.541236000000000,47.518720999999999,8.531086405224826,47.509595506864784
"244","1.5","14","3690","8180",Nordstrasse 15,Buelach,Zurich,Switzerland,"0","42731316","15, Nordstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.5228268,8.536445251558892",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.012859455919856,8.536445251558892,47.522826799999997,8.526980539767512,47.514121351288942
"245","1.5","120","3130","8180",Schaffhauserstrasse 55,Buelach,Zurich,Switzerland,"0","5347997425","Activ Fitness Bülach, 55, Schaffhauserstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",leisure,fitness_centre,"47.5213478,8.5416279",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.015707156918784,8.541627900000000,47.521347800000001,8.530033247755510,47.510751630040971
"246","1.5","14","2310","8180",Im Feld 18,Buelach,Zurich,Switzerland,"0","839629731","18, Im Feld, Embrach, Bezirk Bülach, Zürich, 8424, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.51380225,8.593177937329436",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.035673779989106,8.593177937329436,47.513802249999998,8.584517358167425,47.479195705137933
"247","1.5","14","2600","8180",Dolomitgasse 2,Buelach,Zurich,Switzerland,"0","962375864","2, Dolomitgasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.52581085,8.535180654420138",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.013914465856908,8.535180654420138,47.525810849999999,8.524732900809282,47.516620811666570
"248","1.5","130","3050","8180",Kaffeestrasse 6B,Buelach,Zurich,Switzerland,"0","214460555","6B, Kaffeestrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",building,yes,"47.5129146,8.536475636396112",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.006218879788062,8.536475636396112,47.512914600000002,8.531951842092232,47.508647311526680
"249","1.5","120","3660","8180",Dachslenbergstrasse 8a,Buelach,Zurich,Switzerland,"0","2285405102","8a, Dachslenbergstrasse, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.5217931,8.5448227",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.018369925926207,8.544822699999999,47.521793099999996,8.531162325040439,47.509511067004659
"250","1.5","160","3850","8180",Unterweg 25,Buelach,Zurich,Switzerland,"0","2285494901","25, Unterweg, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",place,house,"47.5234501,8.5426473",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.017877881816945,8.542647300000000,47.523450099999998,8.529450269906818,47.511389542177895
"251","1.5","200","5900","8180",Trottensteig 5,Buelach,Zurich,Switzerland,"0","25167544","Trottensteig, Bülach, Bezirk Bülach, Zürich, 8180, Schweiz/Suisse/Svizzera/Svizra",highway,living_street,"47.5229857,8.548753",148,ch.admin.bazl.lbk.lszh,LBK Zürich,Lärmbelastungskataster Landesflughafen Zürich,https://www.bazl.admin.ch/dam/bazl/de/dokumente/Politik/Umwelt/Laermbelastungskataster/zuerich.pdf,"20150703","20150703",,176-T-02,Kleinluftfahrzeuge und Grossflugzeuge (06-22 Uhr) Lr,Petits et grands aéronefs (06-22 heures) Lr,,OverallTrafficDay_Lr,EMPA / LRTVBR12_IDEAL_M_V2 / Bericht 461'852 / 11. Januar 2013,"53",,,,,,"1",0.022060496395910,8.548753000000000,47.522985700000000,8.532689471329798,47.507865232153549
